ref_area.label,,,,time,obs_value
Mexico,,,,2006,16.98
Mexico,,,,2006,34.78
Mexico,,,,2005,22.66
Mexico,,,,2005,16.37
Mexico,,,,2005,33.57
Mexico,,,,2004,26.23
Mexico,,,,2004,19.79
Mexico,,,,2004,38
Mexico,,,,2003,25.28
Mexico,,,,2003,18.88
Mexico,,,,2003,37.32
Mexico,,,,2002,23.5
Mexico,,,,2002,17.06
Mexico,,,,2002,35.79
Marshall Islands,,,,2021,25.13
Marshall Islands,,,,2021,21.21
Marshall Islands,,,,2021,32.01
Marshall Islands,,,,2019,17.02
Marshall Islands,,,,2019,15.7
Marshall Islands,,,,2019,19.89
North Macedonia,,,,2024,22.69
North Macedonia,,,,2024,20.69
North Macedonia,,,,2024,25.39
North Macedonia,,,,2023,20.17
North Macedonia,,,,2023,18.13
North Macedonia,,,,2023,22.94
North Macedonia,,,,2022,16.94
North Macedonia,,,,2022,15.68
North Macedonia,,,,2022,18.71
North Macedonia,,,,2021,15.64
North Macedonia,,,,2021,13.21
North Macedonia,,,,2021,19.18
North Macedonia,,,,2020,24.72
North Macedonia,,,,2020,22.24
North Macedonia,,,,2020,28.31
North Macedonia,,,,2019,14.05
North Macedonia,,,,2019,11.96
North Macedonia,,,,2019,17.15
North Macedonia,,,,2018,11.71
North Macedonia,,,,2018,10
North Macedonia,,,,2018,14.28
North Macedonia,,,,2017,9.73
North Macedonia,,,,2017,8.44
North Macedonia,,,,2017,11.72
North Macedonia,,,,2016,10.57
North Macedonia,,,,2016,9.11
North Macedonia,,,,2016,12.82
North Macedonia,,,,2015,10.54
North Macedonia,,,,2015,9.72
North Macedonia,,,,2015,11.77
North Macedonia,,,,2014,11.16
North Macedonia,,,,2014,10.99
North Macedonia,,,,2014,11.42
North Macedonia,,,,2013,10.68
North Macedonia,,,,2013,9.89
North Macedonia,,,,2013,11.85
North Macedonia,,,,2012,13.98
North Macedonia,,,,2012,12.24
North Macedonia,,,,2012,16.64
North Macedonia,,,,2011,17.75
North Macedonia,,,,2011,15.91
North Macedonia,,,,2011,20.54
North Macedonia,,,,2010,14.67
North Macedonia,,,,2010,13.06
North Macedonia,,,,2010,17.28
North Macedonia,,,,2009,18.01
North Macedonia,,,,2009,15.62
North Macedonia,,,,2009,21.85
North Macedonia,,,,2008,14.45
North Macedonia,,,,2008,12.7
North Macedonia,,,,2008,17.25
North Macedonia,,,,2007,13.37
North Macedonia,,,,2007,12.75
North Macedonia,,,,2007,14.35
North Macedonia,,,,2006,12.66
North Macedonia,,,,2006,11
North Macedonia,,,,2006,15.31
Mali,,,,2020,16.44
Mali,,,,2020,7.31
Mali,,,,2020,29.17
Mali,,,,2018,16.11
Mali,,,,2018,8.84
Mali,,,,2018,25.8
Mali,,,,2017,19.84
Mali,,,,2017,8.83
Mali,,,,2017,33.46
Mali,,,,2016,19.09
Mali,,,,2016,9.92
Mali,,,,2016,31.21
Mali,,,,2015,17.07
Mali,,,,2015,8.21
Mali,,,,2015,27.55
Mali,,,,2014,17.75
Mali,,,,2014,7.38
Mali,,,,2014,30.19
Mali,,,,2013,17.25
Mali,,,,2013,8.86
Mali,,,,2013,26.43
Mali,,,,2010,96.31
Mali,,,,2010,95.84
Mali,,,,2010,97.06
Malta,,,,2023,38.33
Malta,,,,2023,33.39
Malta,,,,2023,45.49
Malta,,,,2022,37.18
Malta,,,,2022,32.88
Malta,,,,2022,43.24
Malta,,,,2021,35.8
Malta,,,,2021,31.11
Malta,,,,2021,42.63
Malta,,,,2020,37.98
Malta,,,,2020,31.88
Malta,,,,2020,46.98
Malta,,,,2019,28.31
Malta,,,,2019,21.92
Malta,,,,2019,38.01
Malta,,,,2018,34.2
Malta,,,,2018,26.86
Malta,,,,2018,44.99
Malta,,,,2017,36.73
Malta,,,,2017,28.42
Malta,,,,2017,49.22
Malta,,,,2016,31.84
Malta,,,,2016,22.48
Malta,,,,2016,46.19
Malta,,,,2015,36.87
Malta,,,,2015,27.51
Malta,,,,2015,51.54
Malta,,,,2014,37.51
Malta,,,,2014,28.38
Malta,,,,2014,51.78
Malta,,,,2013,33.26
Malta,,,,2013,23.88
Malta,,,,2013,48.4
Malta,,,,2012,33.61
Malta,,,,2012,24.67
Malta,,,,2012,48.8
Malta,,,,2011,33.98
Malta,,,,2011,25.11
Malta,,,,2011,50.38
Malta,,,,2010,30.8
Malta,,,,2010,22.63
Malta,,,,2010,46.38
Malta,,,,2009,25.49
Malta,,,,2009,17
Malta,,,,2009,42.17
Malta,,,,2008,25.66
Malta,,,,2008,16.92
Malta,,,,2008,43.11
Malta,,,,2007,27.96
Malta,,,,2007,19.52
Malta,,,,2007,45.69
Malta,,,,2006,29.82
Malta,,,,2006,22.8
Malta,,,,2006,45.61
Malta,,,,2005,31.82
Malta,,,,2005,24.52
Malta,,,,2005,48.27
Malta,,,,2004,34.97
Malta,,,,2004,29.4
Malta,,,,2004,44.44
Malta,,,,2003,34.56
Malta,,,,2003,27.69
Malta,,,,2003,43.03
Malta,,,,2002,19.83
Malta,,,,2002,11.22
Malta,,,,2002,34.59
Malta,,,,2001,62.83
Malta,,,,2001,57.31
Malta,,,,2001,75.93
Malta,,,,2000,14.93
Malta,,,,2000,9.54
Malta,,,,2000,21.76
Myanmar,,,,2020,15.05
Myanmar,,,,2020,13.13
Myanmar,,,,2020,17.81
Myanmar,,,,2019,14.16
Myanmar,,,,2019,13.07
Myanmar,,,,2019,15.64
Myanmar,,,,2018,16.48
Myanmar,,,,2018,14
Myanmar,,,,2018,19.8
Myanmar,,,,2017,12.43
Myanmar,,,,2017,11.26
Myanmar,,,,2017,14.01
Myanmar,,,,2015,13.72
Myanmar,,,,2015,11.68
Myanmar,,,,2015,16.4
Montenegro,,,,2023,4.24
Montenegro,,,,2023,4.59
Montenegro,,,,2023,3.82
Montenegro,,,,2022,3.98
Montenegro,,,,2022,3.68
Montenegro,,,,2022,4.34
Montenegro,,,,2021,7.23
Montenegro,,,,2021,6.43
Montenegro,,,,2021,8.21
Montenegro,,,,2020,8.67
Montenegro,,,,2020,8.8
Montenegro,,,,2020,8.51
Montenegro,,,,2019,7.19
Montenegro,,,,2019,7.48
Montenegro,,,,2019,6.82
Montenegro,,,,2018,7.42
Montenegro,,,,2018,7.45
Montenegro,,,,2018,7.37
Montenegro,,,,2017,7.89
Montenegro,,,,2017,7.99
Montenegro,,,,2017,7.76
Montenegro,,,,2016,7.33
Montenegro,,,,2016,7.8
Montenegro,,,,2016,6.76
Montenegro,,,,2015,9.43
Montenegro,,,,2015,7.9
Montenegro,,,,2015,11.25
Montenegro,,,,2014,10.3
Montenegro,,,,2014,9.98
Montenegro,,,,2014,10.69
Montenegro,,,,2013,5.57
Montenegro,,,,2013,6.04
Montenegro,,,,2013,5
Montenegro,,,,2012,6.75
Montenegro,,,,2012,6.61
Montenegro,,,,2012,6.92
Montenegro,,,,2011,12.53
Montenegro,,,,2011,11.95
Montenegro,,,,2011,13.27
Mongolia,,,,2023,5.83
Mongolia,,,,2023,4.41
Mongolia,,,,2023,7.5
Mongolia,,,,2022,6.25
Mongolia,,,,2022,4.8
Mongolia,,,,2022,7.94
Mongolia,,,,2021,8.4
Mongolia,,,,2021,7.44
Mongolia,,,,2021,9.54
Mongolia,,,,2020,9.27
Mongolia,,,,2020,8.15
Mongolia,,,,2020,10.55
Mongolia,,,,2019,7.67
Mongolia,,,,2019,6.19
Mongolia,,,,2019,9.35
Mozambique,,,,2022,49.89
Mozambique,,,,2022,42.15
Mozambique,,,,2022,57.05
Mozambique,,,,2015,59.05
Mozambique,,,,2015,50.08
Mozambique,,,,2015,67.14
Mauritania,,,,2019,22.96
Mauritania,,,,2019,18.9
Mauritania,,,,2019,30.92
Mauritania,,,,2017,43.53
Mauritania,,,,2017,40.87
Mauritania,,,,2017,47.97
Mauritania,,,,2012,22.47
Mauritania,,,,2012,20.99
Mauritania,,,,2012,25.26
Montserrat,,,,2020,17
Montserrat,,,,2020,14.57
Montserrat,,,,2020,19.49
Mauritius,,,,2023,26.49
Mauritius,,,,2023,23.26
Mauritius,,,,2023,31.16
Mauritius,,,,2022,13.35
Mauritius,,,,2022,10.14
Mauritius,,,,2022,18.4
Mauritius,,,,2021,24.78
Mauritius,,,,2021,23.13
Mauritius,,,,2021,27.3
Mauritius,,,,2019,35.32
Mauritius,,,,2019,30.82
Mauritius,,,,2019,42.52
Mauritius,,,,2018,41.31
Mauritius,,,,2018,37.01
Mauritius,,,,2018,48.26
Mauritius,,,,2017,33.84
Mauritius,,,,2017,29.44
Mauritius,,,,2017,41.08
Mauritius,,,,2016,36.77
Mauritius,,,,2016,32.11
Mauritius,,,,2016,44.55
Mauritius,,,,2015,38.48
Mauritius,,,,2015,33.72
Mauritius,,,,2015,46.27
Mauritius,,,,2014,39.92
Mauritius,,,,2014,34.5
Mauritius,,,,2014,49.06
Mauritius,,,,2013,37.63
Mauritius,,,,2013,31.98
Mauritius,,,,2013,47.29
Mauritius,,,,2012,34.72
Mauritius,,,,2012,29.2
Mauritius,,,,2012,44.64
Mauritius,,,,2011,27.51
Mauritius,,,,2011,22.59
Mauritius,,,,2011,36.42
Mauritius,,,,2010,32.24
Mauritius,,,,2010,26.55
Mauritius,,,,2010,42.59
Mauritius,,,,2009,29.81
Mauritius,,,,2009,24.38
Mauritius,,,,2009,39.96
Mauritius,,,,2008,29.82
Mauritius,,,,2008,24.31
Mauritius,,,,2008,40.33
Mauritius,,,,2007,29.82
Mauritius,,,,2007,24.54
Mauritius,,,,2007,40.36
Mauritius,,,,2006,28.95
Mauritius,,,,2006,23.7
Mauritius,,,,2006,39.44
Mauritius,,,,2005,30.13
Mauritius,,,,2005,25.42
Mauritius,,,,2005,39.77
Mauritius,,,,2004,28.81
Mauritius,,,,2004,23.76
Mauritius,,,,2004,39.22
Mauritius,,,,2003,33.82
Mauritius,,,,2003,28.1
Mauritius,,,,2003,45.21
Mauritius,,,,2002,28.8
Mauritius,,,,2002,24.84
Mauritius,,,,2002,37.24
Mauritius,,,,2001,28.66
Mauritius,,,,2001,25.36
Mauritius,,,,2001,35.92
Malawi,,,,2020,76.09
Malawi,,,,2020,69.59
Malawi,,,,2020,82.82
Malawi,,,,2017,76.7
Malawi,,,,2017,69.27
Malawi,,,,2017,84.41
Malawi,,,,2013,59.81
Malawi,,,,2013,53.4
Malawi,,,,2013,66.16
Malaysia,,,,2022,9.68
Malaysia,,,,2022,8.12
Malaysia,,,,2022,12.13
Malaysia,,,,2021,14.76
Malaysia,,,,2021,14.01
Malaysia,,,,2021,15.93
Malaysia,,,,2019,10.98
Malaysia,,,,2019,9.31
Malaysia,,,,2019,11.03
Malaysia,,,,2016,11.61
Malaysia,,,,2016,9.36
Malaysia,,,,2016,15.22
Malaysia,,,,2015,13.08
Malaysia,,,,2015,10.32
Malaysia,,,,2015,17.53
Malaysia,,,,2014,11.22
Malaysia,,,,2014,8.83
Malaysia,,,,2014,15.13
Malaysia,,,,2013,12.92
Malaysia,,,,2013,10.86
Malaysia,,,,2013,16.37
Malaysia,,,,2012,12.09
Malaysia,,,,2012,10.31
Malaysia,,,,2012,15.22
Malaysia,,,,2011,11.36
Malaysia,,,,2011,9.96
Malaysia,,,,2011,13.88
Malaysia,,,,2010,12.54
Malaysia,,,,2010,10.98
Malaysia,,,,2010,15.31
Malaysia,,,,2009,11.74
Malaysia,,,,2009,10.16
Malaysia,,,,2009,14.52
Namibia,,,,2018,26.17
Namibia,,,,2018,20.72
Namibia,,,,2018,31.59
Namibia,,,,2016,21.61
Namibia,,,,2016,16.85
Namibia,,,,2016,26.74
Namibia,,,,2014,19
Namibia,,,,2014,16.02
Namibia,,,,2014,22.21
Namibia,,,,2013,33.71
Namibia,,,,2013,24.73
Namibia,,,,2013,42.72
Namibia,,,,2012,33.92
Namibia,,,,2012,27.24
Namibia,,,,2012,41.25
Namibia,,,,2010,27.6
Namibia,,,,2010,22.46
Namibia,,,,2010,33.18
Namibia,,,,1994,36.85
Namibia,,,,1994,28.3
Namibia,,,,1994,46.61
New Caledonia,,,,2020,25.54
New Caledonia,,,,2020,20.66
New Caledonia,,,,2020,31.08
New Caledonia,,,,2019,24.56
New Caledonia,,,,2019,18.19
New Caledonia,,,,2019,32.02
New Caledonia,,,,2018,25.49
New Caledonia,,,,2018,19.92
New Caledonia,,,,2018,32.19
New Caledonia,,,,2017,27.16
New Caledonia,,,,2017,20.63
New Caledonia,,,,2017,35.3
Niger,,,,2017,34.05
Niger,,,,2017,29.01
Niger,,,,2017,45.62
Nigeria,,,,2016,2.03
Nigeria,,,,2016,2.52
Nigeria,,,,2016,1.49
Nigeria,,,,2013,17.64
Nigeria,,,,2013,14.9
Nigeria,,,,2013,20.48
Nigeria,,,,2011,19.84
Nigeria,,,,2011,18.96
Nigeria,,,,2011,20.76
Nicaragua,,,,2012,41.13
Nicaragua,,,,2012,30.66
Nicaragua,,,,2012,54.15
Nicaragua,,,,2005,21.14
Nicaragua,,,,2005,15.29
Nicaragua,,,,2005,31.85
Nicaragua,,,,2001,25.78
Nicaragua,,,,2001,19.16
Nicaragua,,,,2001,37.73
Niue,,,,2022,42.52
Niue,,,,2022,41.82
Niue,,,,2022,41.93
Niue,,,,2017,34.4
Niue,,,,2017,31.85
Niue,,,,2017,37.36
Niue,,,,2015,38.66
Niue,,,,2015,40.71
Niue,,,,2015,36.51
Netherlands,,,,2023,61.11
Netherlands,,,,2023,47.17
Netherlands,,,,2023,76.81
Netherlands,,,,2022,60.41
Netherlands,,,,2022,46.12
Netherlands,,,,2022,76.49
Netherlands,,,,2021,60.52
Netherlands,,,,2021,45.09
Netherlands,,,,2021,77.84
Netherlands,,,,2020,59.58
Netherlands,,,,2020,43.65
Netherlands,,,,2020,77.66
Netherlands,,,,2019,57.43
Netherlands,,,,2019,41.17
Netherlands,,,,2019,75.97
Netherlands,,,,2018,58.08
Netherlands,,,,2018,42.03
Netherlands,,,,2018,76.51
Netherlands,,,,2017,56.45
Netherlands,,,,2017,40.03
Netherlands,,,,2017,75.49
Netherlands,,,,2016,56.65
Netherlands,,,,2016,39.47
Netherlands,,,,2016,76.65
Netherlands,,,,2015,57.79
Netherlands,,,,2015,40.56
Netherlands,,,,2015,77.93
Netherlands,,,,2014,56.74
Netherlands,,,,2014,39.07
Netherlands,,,,2014,77.6
Netherlands,,,,2013,58.21
Netherlands,,,,2013,40.95
Netherlands,,,,2013,78.33
Netherlands,,,,2012,56.99
Netherlands,,,,2012,38.74
Netherlands,,,,2012,78.35
Netherlands,,,,2011,56.01
Netherlands,,,,2011,37.49
Netherlands,,,,2011,77.72
Netherlands,,,,2010,57
Netherlands,,,,2010,39.01
Netherlands,,,,2010,78.37
Netherlands,,,,2009,57.21
Netherlands,,,,2009,39.89
Netherlands,,,,2009,78.08
Netherlands,,,,2008,56.36
Netherlands,,,,2008,38.7
Netherlands,,,,2008,78
Netherlands,,,,2007,56.39
Netherlands,,,,2007,38.42
Netherlands,,,,2007,78.68
Netherlands,,,,2006,55.46
Netherlands,,,,2006,37.17
Netherlands,,,,2006,78.47
Netherlands,,,,2005,54.81
Netherlands,,,,2005,36.63
Netherlands,,,,2005,77.94
Netherlands,,,,2004,59.83
Netherlands,,,,2004,42.72
Netherlands,,,,2004,81.4
Netherlands,,,,2003,57.18
Netherlands,,,,2003,39.53
Netherlands,,,,2003,79.58
Netherlands,,,,2002,59.3
Netherlands,,,,2002,43.41
Netherlands,,,,2002,79.96
Netherlands,,,,2001,56.4
Netherlands,,,,2001,40.06
Netherlands,,,,2001,77.77
Netherlands,,,,2000,56.4
Netherlands,,,,2000,40.15
Netherlands,,,,2000,78.09
Netherlands,,,,1999,49.05
Netherlands,,,,1999,30.23
Netherlands,,,,1999,74.52
Netherlands,,,,1998,48.18
Netherlands,,,,1998,30.11
Netherlands,,,,1998,73.52
Netherlands,,,,1997,48.11
Netherlands,,,,1997,30.23
Netherlands,,,,1997,73.45
Netherlands,,,,1996,47.7
Netherlands,,,,1996,29.41
Netherlands,,,,1996,73.96
Netherlands,,,,1995,61.73
Netherlands,,,,1995,47.53
Netherlands,,,,1995,82.44
Netherlands,,,,1994,61.37
Netherlands,,,,1994,47.16
Netherlands,,,,1994,82.08
Netherlands,,,,1993,60.89
Netherlands,,,,1993,47.15
Netherlands,,,,1993,81.49
Netherlands,,,,1992,61.48
Netherlands,,,,1992,48.17
Netherlands,,,,1992,81.93
Netherlands,,,,1991,51.18
Netherlands,,,,1991,38.38
Netherlands,,,,1991,71.74
Netherlands,,,,1990,46.75
Netherlands,,,,1990,32.77
Netherlands,,,,1990,69.81
Netherlands,,,,1989,47.95
Netherlands,,,,1989,34.87
Netherlands,,,,1989,70.17
Netherlands,,,,1988,47.12
Netherlands,,,,1988,34.35
Netherlands,,,,1988,69.08
Netherlands,,,,1987,45.07
Netherlands,,,,1987,32.67
Netherlands,,,,1987,67.18
Netherlands,,,,1985,33.99
Netherlands,,,,1985,21.28
Netherlands,,,,1985,58.51
Netherlands,,,,1983,30.85
Netherlands,,,,1983,18.36
Netherlands,,,,1983,56.09
Norway,,,,2023,50.23
Norway,,,,2023,42.91
Norway,,,,2023,58.44
Norway,,,,2022,48.63
Norway,,,,2022,41.25
Norway,,,,2022,56.9
Norway,,,,2021,48.5
Norway,,,,2021,40.37
Norway,,,,2021,57.56
Norway,,,,2020,49.76
Norway,,,,2020,43.08
Norway,,,,2020,57.27
Norway,,,,2019,48.75
Norway,,,,2019,40.84
Norway,,,,2019,57.64
Norway,,,,2018,47.98
Norway,,,,2018,39.39
Norway,,,,2018,57.63
Norway,,,,2017,47.67
Norway,,,,2017,39.14
Norway,,,,2017,57.16
Norway,,,,2016,46.55
Norway,,,,2016,37.86
Norway,,,,2016,56.19
Norway,,,,2015,47.62
Norway,,,,2015,38.76
Norway,,,,2015,57.55
Norway,,,,2014,46.89
Norway,,,,2014,37.26
Norway,,,,2014,57.62
Norway,,,,2013,48.71
Norway,,,,2013,38.92
Norway,,,,2013,59.62
Norway,,,,2012,47.52
Norway,,,,2012,36.82
Norway,,,,2012,59.44
Norway,,,,2011,46.92
Norway,,,,2011,36.48
Norway,,,,2011,58.47
Norway,,,,2010,48.12
Norway,,,,2010,37.82
Norway,,,,2010,59.54
Norway,,,,2009,49.11
Norway,,,,2009,38.42
Norway,,,,2009,60.87
Norway,,,,2008,47.27
Norway,,,,2008,36.37
Norway,,,,2008,59.38
Norway,,,,2007,47.16
Norway,,,,2007,35.45
Norway,,,,2007,60.17
Norway,,,,2006,45.94
Norway,,,,2006,33.6
Norway,,,,2006,59.76
Norway,,,,2005,45.31
Norway,,,,2005,33.26
Norway,,,,2005,58.77
Norway,,,,2004,52.04
Norway,,,,2004,40.54
Norway,,,,2004,64.74
Norway,,,,2003,54.49
Norway,,,,2003,43.66
Norway,,,,2003,66.55
Norway,,,,2002,52.22
Norway,,,,2002,39.91
Norway,,,,2002,65.98
Norway,,,,2001,56.64
Norway,,,,2001,46.46
Norway,,,,2001,68.17
Norway,,,,2000,57.6
Norway,,,,2000,46.95
Norway,,,,2000,69.71
Norway,,,,1999,50.25
Norway,,,,1999,37.8
Norway,,,,1999,64.33
Norway,,,,1998,48.91
Norway,,,,1998,35.66
Norway,,,,1998,64.06
Norway,,,,1997,38.6
Norway,,,,1997,27.59
Norway,,,,1997,51.32
Norway,,,,1996,40.75
Norway,,,,1996,30.32
Norway,,,,1996,52.84
Norway,,,,1995,40.74
Norway,,,,1995,28.78
Norway,,,,1995,54.52
Nepal,,,,2017,30.61
Nepal,,,,2017,24.16
Nepal,,,,2017,41.01
Nepal,,,,2008,39.63
Nepal,,,,2008,32.76
Nepal,,,,2008,46
Nauru,,,,2021,18.65
Nauru,,,,2021,16.2
Nauru,,,,2021,21.82
Nauru,,,,2013,11.62
Nauru,,,,2013,8.88
Nauru,,,,2013,15.93
New Zealand,,,,2019,39.1
New Zealand,,,,2019,27.82
New Zealand,,,,2019,51.43
New Zealand,,,,2018,40.96
New Zealand,,,,2018,29.57
New Zealand,,,,2018,53.48
New Zealand,,,,2017,41.35
New Zealand,,,,2017,29.65
New Zealand,,,,2017,54.42
New Zealand,,,,2016,41.18
New Zealand,,,,2016,29.22
New Zealand,,,,2016,54.48
New Zealand,,,,2015,40.21
New Zealand,,,,2015,28.03
New Zealand,,,,2015,53.81
New Zealand,,,,2014,39.5
New Zealand,,,,2014,27.23
New Zealand,,,,2014,53.16
New Zealand,,,,2013,39.83
New Zealand,,,,2013,27.19
New Zealand,,,,2013,53.89
New Zealand,,,,2012,41.13
New Zealand,,,,2012,28.11
New Zealand,,,,2012,55.59
New Zealand,,,,2011,40.19
New Zealand,,,,2011,27.66
New Zealand,,,,2011,54.24
New Zealand,,,,2010,39.26
New Zealand,,,,2010,26.95
New Zealand,,,,2010,53.14
New Zealand,,,,2009,40.64
New Zealand,,,,2009,28.49
New Zealand,,,,2009,54.29
New Zealand,,,,2008,39.56
New Zealand,,,,2008,27.08
New Zealand,,,,2008,53.71
New Zealand,,,,2007,39.14
New Zealand,,,,2007,26.28
New Zealand,,,,2007,53.96
Pakistan,,,,2021,15.26
Pakistan,,,,2021,7.13
Pakistan,,,,2021,43.35
Pakistan,,,,2019,16.31
Pakistan,,,,2019,6.43
Pakistan,,,,2019,50.28
Pakistan,,,,2018,13.55
Pakistan,,,,2018,6.36
Pakistan,,,,2018,39.94
Pakistan,,,,2016,13.65
Pakistan,,,,2016,6.38
Pakistan,,,,2016,37.72
Pakistan,,,,2015,13.57
Pakistan,,,,2015,6.34
Pakistan,,,,2015,38.31
Pakistan,,,,2014,13.02
Pakistan,,,,2014,6.51
Pakistan,,,,2014,35.21
Pakistan,,,,2013,15.91
Pakistan,,,,2013,7.77
Pakistan,,,,2013,45.05
Pakistan,,,,2011,15.23
Pakistan,,,,2011,7.94
Pakistan,,,,2011,41.28
Pakistan,,,,2010,13.94
Pakistan,,,,2010,7.24
Pakistan,,,,2010,38.83
Pakistan,,,,2009,15.29
Pakistan,,,,2009,8.34
Pakistan,,,,2009,42.25
Pakistan,,,,2008,14
Pakistan,,,,2008,7.34
Pakistan,,,,2008,41.24
Pakistan,,,,2007,14.44
Pakistan,,,,2007,7.61
Pakistan,,,,2007,43.1
Pakistan,,,,2006,14.88
Pakistan,,,,2006,8.44
Pakistan,,,,2006,42.58
Panama,,,,2023,31.52
Panama,,,,2023,29.14
Panama,,,,2023,34.9
Panama,,,,2022,37.69
Panama,,,,2022,35.8
Panama,,,,2022,40.52
Panama,,,,2021,36.8
Panama,,,,2021,35.5
Panama,,,,2021,38.7
Panama,,,,2020,47.57
Panama,,,,2020,46.66
Panama,,,,2020,48.85
Panama,,,,2019,30.33
Panama,,,,2019,27.26
Panama,,,,2019,34.62
Panama,,,,2018,29.41
Panama,,,,2018,26.65
Panama,,,,2018,33.4
Panama,,,,2017,27.27
Panama,,,,2017,24.49
Panama,,,,2017,31.37
Panama,,,,2016,26.5
Panama,,,,2016,23.67
Panama,,,,2016,30.67
Panama,,,,2015,24.28
Panama,,,,2015,22.01
Panama,,,,2015,27.63
Panama,,,,2014,24.7
Panama,,,,2014,22.37
Panama,,,,2014,28.21
Panama,,,,2013,24.93
Panama,,,,2013,22
Panama,,,,2013,29.48
Panama,,,,2012,25.01
Panama,,,,2012,22.98
Panama,,,,2012,28.17
Panama,,,,2011,21.98
Panama,,,,2011,19.91
Panama,,,,2011,25.31
Panama,,,,2010,24.9
Panama,,,,2010,22.63
Panama,,,,2010,28.68
Panama,,,,2009,25.71
Panama,,,,2009,22.64
Panama,,,,2009,30.78
Panama,,,,2008,25.14
Panama,,,,2008,22.54
Panama,,,,2008,29.67
Panama,,,,2007,25.95
Panama,,,,2007,23.42
Panama,,,,2007,30.23
Panama,,,,2006,27.01
Panama,,,,2006,24.22
Panama,,,,2006,31.99
Panama,,,,2003,28.1
Panama,,,,2003,26.72
Panama,,,,2003,30.48
Panama,,,,1997,34.16
Panama,,,,1997,31.47
Panama,,,,1997,39.03
Peru,,,,2024,39.8
Peru,,,,2024,32.65
Peru,,,,2024,48.57
Peru,,,,2023,28.39
Peru,,,,2023,21
Peru,,,,2023,37.41
Peru,,,,2022,28.47
Peru,,,,2022,20.67
Peru,,,,2022,38.02
Peru,,,,2021,41.65
Peru,,,,2021,34.69
Peru,,,,2021,50.21
Peru,,,,2020,46.66
Peru,,,,2020,40.44
Peru,,,,2020,54.68
Peru,,,,2019,39.81
Peru,,,,2019,32.83
Peru,,,,2019,48.28
Peru,,,,2018,40.01
Peru,,,,2018,32.29
Peru,,,,2018,49.38
Peru,,,,2017,40.03
Peru,,,,2017,32.45
Peru,,,,2017,49.26
Peru,,,,2016,40.15
Peru,,,,2016,32.11
Peru,,,,2016,50.04
Peru,,,,2015,38.91
Peru,,,,2015,31.26
Peru,,,,2015,48.46
Peru,,,,2014,40.47
Peru,,,,2014,32.77
Peru,,,,2014,49.96
Peru,,,,2013,40.67
Peru,,,,2013,32.6
Peru,,,,2013,50.6
Peru,,,,2012,41.29
Peru,,,,2012,33.67
Peru,,,,2012,50.65
Peru,,,,2011,41.72
Peru,,,,2011,33.7
Peru,,,,2011,51.45
Peru,,,,2010,42.38
Peru,,,,2010,34.55
Peru,,,,2010,51.87
Peru,,,,2009,41.58
Peru,,,,2009,33.59
Peru,,,,2009,51.46
Peru,,,,2008,40.83
Peru,,,,2008,32.82
Peru,,,,2008,50.74
Peru,,,,2007,40.06
Peru,,,,2007,32.18
Peru,,,,2007,49.78
Peru,,,,2006,39.23
Peru,,,,2006,31.91
Peru,,,,2006,48.52
Peru,,,,2005,38.82
Peru,,,,2005,31.15
Peru,,,,2005,48.64
Peru,,,,2004,38.75
Peru,,,,2004,31.95
Peru,,,,2004,47.41
Peru,,,,2003,39.32
Peru,,,,2003,31.84
Peru,,,,2003,48.42
Peru,,,,2002,36
Peru,,,,2002,29.32
Peru,,,,2002,44.14
Peru,,,,2001,39.86
Peru,,,,2001,33.05
Peru,,,,2001,48.96
Peru,,,,2000,40.38
Peru,,,,2000,34.32
Peru,,,,2000,47.55
Peru,,,,1999,44.01
Peru,,,,1999,35.28
Peru,,,,1999,54.33
Peru,,,,1998,41.34
Peru,,,,1998,33.63
Peru,,,,1998,50.75
Peru,,,,1997,39.43
Peru,,,,1997,31.43
Peru,,,,1997,49.39
Philippines,,,,2022,29.9
Philippines,,,,2022,28.83
Philippines,,,,2022,31.48
Philippines,,,,2021,33.16
Philippines,,,,2021,32.84
Philippines,,,,2021,33.68
Philippines,,,,2020,39.3
Philippines,,,,2020,39.12
Philippines,,,,2020,39.58
Philippines,,,,2019,26.81
Philippines,,,,2019,25.61
Philippines,,,,2019,28.71
Philippines,,,,2018,27.12
Philippines,,,,2018,25.87
Philippines,,,,2018,29.13
Philippines,,,,2017,29.98
Philippines,,,,2017,29.41
Philippines,,,,2017,30.92
Philippines,,,,2016,28.58
Philippines,,,,2016,27.19
Philippines,,,,2016,30.78
Philippines,,,,2015,31.83
Philippines,,,,2015,30.79
Philippines,,,,2015,33.42
Philippines,,,,2014,32.78
Philippines,,,,2014,31.91
Philippines,,,,2014,34.11
Philippines,,,,2013,30.51
Philippines,,,,2013,29.53
Philippines,,,,2013,32.03
Philippines,,,,2012,32.8
Philippines,,,,2012,31.82
Philippines,,,,2012,34.32
Philippines,,,,2011,31.93
Philippines,,,,2011,30.91
Philippines,,,,2011,33.5
Philippines,,,,2010,30.69
Philippines,,,,2010,29.64
Philippines,,,,2010,32.31
Philippines,,,,2009,32.98
Philippines,,,,2009,32.12
Philippines,,,,2009,34.33
Philippines,,,,2008,30.77
Philippines,,,,2008,29.62
Philippines,,,,2008,32.6
Philippines,,,,2007,32.02
Philippines,,,,2007,30.86
Philippines,,,,2007,33.85
Philippines,,,,2006,33.26
Philippines,,,,2006,32.16
